CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.39226356381571453,0.04877223646701315,-0.4766535364855369,-0.2725985670699254,-0.26515405343693266,0.13158947143300678,0.9147992254543487,1.2129791389041082,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.39302804299930655,1.0929261242157562,15.0
-0.4047713017593865,0.04877223646701315,-0.4766535364855369,-0.2725985670699254,-0.26515405343693266,-0.39268492137353794,0.5094087060441306,1.1559348422544244,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.44105193260704206,0.08647835959607891,18.9
-0.4075297109186267,0.04877223646701315,-0.4766535364855369,-0.2725985670699254,-0.26515405343693266,-0.5636439625061073,-1.0517003994039915,0.7871434644142187,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.37088003911628714,0.42850239102672155,21.7
-0.3451214314264531,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.4781644419398232,-0.24091936058355473,0.4337540466694275,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.44105193260704206,-0.6157922951037238,20.4
-0.3441666422704476,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.2687396165524256,0.5663056210490732,0.31700338619307494,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2559735635251753,-0.33544472835729555,18.2
-0.34539738878007903,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.642000189691869,-0.4293903915374281,0.3344494335851031,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.4270175539088913,-0.5863558005953486,19.9
-0.29573205138952013,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.49810966340528995,-1.396637946621458,0.3344494335851031,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3308601311098411,-0.8512842511707235,23.1
-0.3271387927370033,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.4197534362195282,0.46673601979042323,0.22002808188861264,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.32976369527404775,0.2827216563185787,17.5
-0.3249835308738738,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-1.1805211692594608,-1.1370457719114058,0.0006927612705784149,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.7421119777972375,-0.13499621813359938,20.2
-0.3339387545309936,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.7944386680350756,0.03289704287773324,0.0006927612705784149,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.37581400037735574,-0.1924674693166172,18.2
-0.27269368768131924,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-1.0181100801835203,1.049929398591088,0.0013582780648246522,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.21814652719031524,1.1728251807384884,13.6
-0.3192396590365871,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.4553699031221473,0.7334403088760932,0.10327742141225962,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3931376865828857,0.1649756782850789,19.6
-0.2749432640830298,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.20320531745160708,0.8223417385713165,0.08644935390060307,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.44105193260704206,0.8504254789800957,15.2
-0.30335872086736887,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.6719180218900684,1.117494485159458,0.14268552301441637,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.41517604688232657,1.0130270676930242,14.5
-0.3310906883412504,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.5137809088424411,0.9076871110787307,0.2873878888491143,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.41287353162716073,0.5112049232169178,15.6
-0.3205786926090338,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.9767949785764829,0.6089783073027806,0.31353319148021924,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.5838962866923003,0.540641417725293,13.9
-0.3402135822891809,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.6719180218900684,0.7725569379419913,0.42163213363137014,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.22154547828127372,0.3023459859908288,16.6
-0.3071615762131176,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.3385478916815586,0.7192160801248573,0.31296274851372247,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.5514417859528262,0.6485752309226678,14.8
-0.32844405937588395,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,0.2996991952133669,0.9183552826421578,0.31358072839409384,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.34281128171998504,0.020596681410668442,18.4
-0.30172626428600335,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,0.5547130982361164,0.6658752223077233,0.21104360516628728,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.25827607878034115,-0.09434582095536717,21.0
-0.2867803208634589,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.8143838895005423,0.9076871110787307,0.208191390333803,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.03833105012025535,1.394299758468167,12.7
-0.2607087550194113,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.30293142477893953,1.117494485159458,0.1806199802864559,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2199008245275844,0.05423838942023961,14.5
-0.25683487267547195,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.476739783263718,0.4774041913538499,0.09267668961819361,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.3603921456009382,2.110587791505291,13.2
-0.28434560851564483,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.8314797936137999,0.9396916257690112,-0.0037281717197721184,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.02298094841915228,0.7985611791320069,13.1
-0.23065618414562863,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.14421743255530006,-0.2687396165524256,1.0072567123373812,-0.016753286121449957,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.18814207579785,1.0775070080447027,13.5
-0.41097743127342223,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.48111230501127655,-0.5009589807574991,-0.013331700563782793,-0.20666325705102206,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.44105193260704206,-0.41674552271375975,18.9
-0.4071035489294828,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.48111230501127655,-0.632027578959135,-0.2551435893347904,-0.19829676020906853,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.22900124196466654,-0.17424487747809925,20.0
-0.4091179211732505,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.48111230501127655,-0.6192056508741931,-0.9627989697087681,0.06615109167609062,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.44105193260704206,-0.5443036655833846,21.0
-0.3980668188809967,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.48111230501127655,-0.4539452444460421,-1.3646334319311775,0.02484151351894463,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.40300560910502353,-0.3536673201958132,24.7
-0.4152320649027443,2.7312452421527356,-1.194527517665983,-0.2725985670699254,-1.0944337394824128,0.44216506282384077,-1.6633422357071281,0.7634700813045997,-0.75292215148502,-0.9279366560848691,-0.07191290156437101,0.4271271974924705,-1.1680770015941873,30.8
-0.41453809619911103,2.7312452421527356,-1.194527517665983,-0.2725985670699254,-1.0944337394824128,1.053343634872776,-1.876705666975664,0.7634700813045997,-0.75292215148502,-0.9279366560848691,-0.07191290156437101,0.4270175539088913,-1.4960836546875083,34.9
-0.40361041787092616,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,0.6914803311421706,-2.335437044203016,0.9154931318760073,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.3150714550744212,-1.095186634240116,26.6
-0.40197330378148255,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.16473953319678009,-2.203862928254086,0.9154931318760073,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.2927041640242427,-0.9592180643680983,25.3
-0.39989372642462184,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.10490386880037986,-2.207418985441895,0.9154931318760073,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.41429889821369165,-0.7307347974697592,24.7
-0.40416349695519765,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.3072054008072539,-1.0161398275259022,0.9154931318760073,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.3587096013389841,-0.4349681145522774,21.2
-0.39848948773908205,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.8585483084597889,-1.236615373170056,0.6205265812832672,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.44105193260704206,-0.3424534175259561,19.3
-0.39651703306801706,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.7103838061448967,-1.2543956591091008,0.6205265812832672,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.44105193260704206,0.20983128896450745,20.0
-0.39175356668116523,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.36276708917533845,0.6018661929271626,0.9005190040054653,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.3954402018380515,0.8616393816499531,16.6
-0.3888891992131488,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-1.2617267137974317,0.9503597973324379,0.9863706704632393,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.44105193260704206,2.545126519962254,14.4
-0.3928597248497082,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229377,-0.9725210025481684,-0.23380724620793678,1.0898585319685405,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.44105193260704206,0.4971875448795962,19.4
-0.4081177213134838,0.4135885652402714,-0.802031377549032,-0.2725985670699254,-0.9994121087897014,-0.4582192204743565,-0.8134445678207928,1.4354518958378748,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.42635969240741545,0.11170964060325742,19.7
-0.4133993354740215,0.4135885652402714,-0.802031377549032,-0.2725985670699254,-0.9994121087897014,-0.24167110170643533,-0.19824667432984744,1.4354518958378748,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.4089263626183062,-0.45178896855706324,20.5
-0.4122081777830537,0.4135885652402714,-0.802031377549032,-0.2725985670699254,-0.9994121087897014,0.32249373403104287,-1.6882346360217906,1.4354518958378748,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.44105193260704206,-1.0335101695559017,25.0
-0.41264947667345137,0.4135885652402714,-0.802031377549032,-0.2725985670699254,-0.9994121087897014,-0.40835616681069026,-1.6775664644583639,1.4354518958378748,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.44105193260704206,-0.5919627519302774,23.4
-0.41686568586112926,2.7312452421527356,-1.0413227046091806,-0.2725985670699254,-1.2499236806159404,-0.5650686211822125,-0.7458794812524231,1.675513310905294,-0.75292215148502,0.36088773057054985,1.222702078567611,0.44105193260704206,0.3009442481570967,18.9
-0.41692274033508564,3.375038763517309,-1.4469506858452865,-0.2725985670699254,-1.310391991056756,1.3738918369963427,-1.659786178519319,2.3300490780465406,-0.5230014462035353,-1.082358011168007,-0.25685789872608367,0.4304165049998498,-1.0993918477413125,35.4
-0.4160564438325636,3.1604409230624513,-1.5169871718141106,-0.2725985670699254,-1.2499236806159404,0.14013742348963557,-1.169050286601686,2.5634553251714967,-0.8678825041257623,-0.5656403999282766,-0.5342753944686502,0.44105193260704206,-0.9648250157030269,24.7
-0.4167818507157239,3.8042344444270246,-1.432359751268448,-0.2725985670699254,-1.2412853505529666,0.7570146302429891,-0.9983595415868575,2.15330683226027,-0.5230014462035353,-0.9041795245336172,-1.551472878858065,0.39719449917532007,-1.2199413014422764,31.6
-0.4004654355412056,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,-0.19893134142329394,-1.4001940038092668,1.9108685714991143,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.37285362362071467,-0.8120355918262234,23.3
-0.40642355275008385,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,-0.509506932814128,-0.7601037100036588,1.4912126958129408,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.44105193260704206,-0.4812254630654381,19.6
-0.4010627609522188,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,-0.7744934465696101,-0.08445284431996146,1.6306860011214173,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.42142573114634685,0.06965750559129333,18.7
-0.398455720805516,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,-0.4539452444460421,0.8827947107640686,1.437258298565115,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.23470270831079018,0.2504816861427394,16.0
-0.4056096532134401,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,0.24413750684528238,-0.02755592931501873,1.6307335380352923,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.44105193260704206,-0.8302581836647412,22.2
-0.4037198693107609,0.5852668376041575,-0.8764451438909074,-0.2725985670699254,-0.8784754879080688,0.6800830617333326,-0.8952338831403984,1.9898273854450517,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.42657897957457386,-0.4419768037209382,25.0
-0.4161775390425936,0.2633700769218709,-1.423605190522345,-0.2725985670699254,-1.1972298672318,1.1673163289611554,-0.3227086759031601,2.580235855769278,-0.75292215148502,-1.1417508400461367,0.06679584630691307,0.40092238101701677,-0.6452287896120986,33.0
-0.41427611136971926,2.945843082607593,-1.1332455924432623,-0.2725985670699254,-1.353583641371625,0.007644166611894476,-1.8055845232194854,1.3388568868444104,-0.6379617988442776,-0.4230976106207649,-1.089110385953785,0.44105193260704206,-1.1190161774135625,23.5
-0.4133504316392017,2.945843082607593,-1.1332455924432623,-0.2725985670699254,-1.353583641371625,-0.7089591474687915,-1.3326289172408972,1.3388568868444104,-0.6379617988442776,-0.4230976106207649,-1.089110385953785,0.44105193260704206,-0.33824820402475975,19.4
-0.41170866004168005,0.04877223646701315,-0.7392903588686269,-0.2725985670699254,-1.2585620106789142,-0.5793152079432596,-1.6775664644583639,1.2849024895965846,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.43348652534007004,-0.638220100443438,22.0
-0.4026672724851158,0.04877223646701315,-0.7392903588686269,-0.2725985670699254,-1.2585620106789142,-0.9839182719570064,-1.1299336575357881,1.2849024895965846,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.44105193260704206,0.06124707858890042,17.4
-0.40352658272552083,0.04877223646701315,-0.7392903588686269,-0.2725985670699254,-1.2585620106789142,-0.5693425972105268,-1.2650638306725275,1.2849024895965846,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.44105193260704206,-0.5415001899159204,20.9
-0.40817244703340116,-0.4877223646701313,-0.04768005992648964,-0.2725985670699254,-1.224008690427019,0.18857581847719654,-2.203862928254086,0.7093730733151499,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.2966513330330979,-0.8316599214984735,24.2
-0.399963589045793,-0.4877223646701313,-0.04768005992648964,-0.2725985670699254,-1.224008690427019,-0.46106853782656565,-1.816252694782912,0.7093730733151499,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.22220333978274956,-0.38871076603911675,21.7
-0.40777888760080383,-0.4877223646701313,-0.04768005992648964,-0.2725985670699254,-1.224008690427019,-0.31290403551167223,-2.161190242000379,0.7093730733151499,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.3753754260430389,-0.9998684615463305,22.8
-0.3956984760232953,-0.4877223646701313,-0.04768005992648964,-0.2725985670699254,-1.224008690427019,-0.05646547381281887,-2.2180871570053213,0.7093730733151499,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.22472514220507378,-0.7167174191324379,23.4
-0.40925531766155376,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,-0.016575030881886655,-2.2251992713809394,0.2169857194006294,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.4193425030583401,-0.8232494944960805,24.1
-0.4073736843980112,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,0.0019455319074748658,-0.8383369681354554,0.3363509101400928,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.2911691538541326,-0.5204741224099382,21.4
-0.4066273187284996,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,-0.00802707882525787,0.21069990226817992,0.12224465004827961,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.18624024436873785,-0.09574755878909928,20.0
-0.40831100789872393,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,-0.2060546348038175,-0.8098885106329841,0.14045128806230348,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.3320662105292129,-0.3340429905235634,20.8
-0.4118751659554713,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,-0.07498603660218038,-0.5289599927960782,0.5795022246093697,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.3259261698487718,-0.04388325894101017,21.2
-0.40868360854497,-0.4877223646701313,0.24705681852564476,-0.2725985670699254,-1.016688768915649,-0.5850138426476792,-1.1370457719114058,0.3363509101400928,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.4318418715863807,-0.4980463170702239,20.3
-0.41366015592639377,0.5852668376041575,-0.9158406672483709,-0.2725985670699254,-1.1117103996083602,0.6302200080696676,-1.2472835447334827,0.7632799336491009,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.44105193260704206,-1.0321084317221696,28.0
-0.4132537883465816,0.5852668376041575,-0.9158406672483709,-0.2725985670699254,-1.1117103996083602,0.4763568710503546,0.06490155756801384,0.7632799336491009,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.4271271974924705,-0.7615730298118665,23.9
-0.4141887830932553,0.5852668376041575,-0.9158406672483709,-0.2725985670699254,-1.1117103996083602,0.02474007072515078,-1.2935122881749987,0.7632799336491009,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.44105193260704206,-0.8316599214984735,24.8
-0.41431453581136335,0.5852668376041575,-0.9158406672483709,-0.2725985670699254,-1.1117103996083602,-0.16758885054898925,-0.7778839959427035,0.7632799336491009,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.37241504928639724,-0.7209226326336343,22.9
-0.41255865526592883,-0.4877223646701313,-0.9698271251826728,-0.2725985670699254,-0.9130288081599639,0.14868537554626435,-0.7316552525011875,0.4679330877453632,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.44105193260704206,-0.42515594971615267,23.9
-0.4117715364007341,-0.4877223646701313,-0.9698271251826728,-0.2725985670699254,-0.9130288081599639,0.49202811648750694,-0.4436146202886638,0.30549945303538895,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.39061588416056214,-0.8582929403393841,26.6
-0.4124084506304109,-0.4877223646701313,-0.9698271251826728,-0.2725985670699254,-0.9130288081599639,-0.38413696931691044,-0.8347809109476465,0.3005080770785414,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.43107436650132563,0.02900710841306111,22.5
-0.41012277854109536,-0.4877223646701313,-0.9698271251826728,-0.2725985670699254,-0.9130288081599639,-0.23312314964980654,-0.4187222199740014,-0.0225527896141678,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.42186430548066367,-0.5905610140965453,22.2
-0.411858864677198,-0.4877223646701313,-1.1274092186125269,-0.2725985670699254,-0.5674956056410141,1.029124437378995,0.630314650429634,-0.1774755919319339,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.44105193260704206,-1.0026719372137947,23.6
-0.4122757116501858,-0.4877223646701313,-1.1274092186125269,-0.2725985670699254,-0.5674956056410141,1.1316998620585363,-0.19469061714203845,-0.18089824973091498,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.4318418715863807,-0.9746371805391518,28.7
-0.41299529664824847,-0.4877223646701313,-1.1274092186125269,-0.2725985670699254,-0.5674956056410141,0.18857581847719654,-0.0880089015077707,-0.3340621862353159,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.3893001611576104,-0.5386967142484559,22.6
-0.4138709081669267,-0.4877223646701313,-1.1274092186125269,-0.2725985670699254,-0.5674956056410141,0.17147991436394025,0.18936355914132652,-0.3341572600630654,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.4043213321079753,-0.6242027221061167,22.0
-0.41355536199463705,0.7140255418770722,0.5695164726737719,-0.2725985670699254,-0.7834538572153575,0.22419228537981564,-0.5325160499838871,-0.06139044824982735,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.4203292953105536,-0.6298096734410451,22.9
-0.41510165467655813,0.7140255418770722,0.5695164726737719,-0.2725985670699254,-0.7834538572153575,-0.10490386880037986,-1.4108621753726938,-0.06139044824982735,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.4348022483430217,-0.9031485510188126,25.0
-0.4134494036858608,0.7140255418770722,0.5695164726737719,-0.2725985670699254,-0.7834538572153575,-0.05076683910840052,0.31026950352682997,-0.08558673741206818,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.44105193260704206,-0.28918737984413484,20.6
-0.40423918146146637,-0.4877223646701313,-1.2032820784120861,-0.2725985670699254,-0.9475821284118588,0.4849048231069834,-0.3831616480959121,-0.14253596023400256,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.014319105316387588,-0.8414720863345984,28.4
-0.4050542453751296,-0.4877223646701313,-1.2032820784120861,-0.2725985670699254,-0.9475821284118588,-0.1732874852534076,0.03645310006554197,-0.14253596023400256,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.3854626357323345,-0.1840570423142243,21.4
-0.40438007108082813,-0.4877223646701313,-1.2032820784120861,-0.2725985670699254,-0.9475821284118588,2.5421119514022337,0.2640407600853139,-0.14253596023400256,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.44105193260704206,-1.183496117765241,38.7
-0.40891648394887375,-0.4877223646701313,-1.2032820784120861,-0.2725985670699254,-0.9475821284118588,2.187371941052152,-1.126377600347979,-0.14253596023400256,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.4041020449408162,-1.273207339124098,43.8
-0.4104616122537753,-0.4877223646701313,-1.2032820784120861,-0.2725985670699254,-0.9475821284118588,1.6118098359058357,-0.2160269602688921,-0.14253596023400256,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.44105193260704206,-0.905952026686277,33.2
-0.40113960983550706,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,0.6302200080696676,0.40272699040986254,-0.48356578037136205,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.4175882057210709,-0.4531907063907954,27.5
-0.4051380805205349,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,0.7071515765793229,0.09690607225829394,-0.4463443768074434,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.42657897957457386,-0.6984948272939201,26.5
-0.3918129499091607,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,0.17147991436394025,0.5983101357393539,-0.5135615730263208,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,-3.134425327914092,-0.2835804285092062,18.6
-0.3938098564976356,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,-0.2103286108321319,0.6694312794955325,-0.5135615730263208,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.4144085417972715,0.1103079027695253,19.3
-0.4021945354151912,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,-0.16758885054898925,0.7618887663785646,-0.6531774890764219,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.3948919839201549,-0.04528499677474228,20.1
-0.40300727057481533,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,-0.6177809921980879,1.0001445979617631,-0.8024909355569692,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.4098035112869405,0.535034466390364,19.5
-0.3985151040335115,-0.4877223646701313,-0.3759760879053523,-0.2725985670699254,-0.29970737368882766,-0.6391508723396586,0.8294538529469345,-0.7530050082133685,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.42756577182678795,0.8420150519777031,19.5
