date,wp,ws
2009071121,0.46399999999999997,5.16
2009071122,0.494,4.39
2009071123,0.514,4.32
2009071200,0.445,4.92
2009071201,0.445,5.57
2009071202,0.583,4.56
2009071203,0.623,4.93
2009071204,0.5529999999999999,5.29
2009071205,0.168,4.97
2009071206,0.059000000000000004,4.24
2009071207,0.03,3.47
2009071208,0.0,2.77
2009071209,0.049,2.22
2009071210,0.099,1.9
2009071211,0.049,1.79
2009071212,0.02,1.86
2009071213,0.0,2.1
2009071214,0.0,2.41
2009071215,0.01,2.58
2009071216,0.02,2.57
2009071217,0.02,2.63
2009071218,0.059000000000000004,2.9
2009071219,0.069,3.21
2009071220,0.04,3.39
2009071221,0.04,3.41
2009071222,0.01,3.35
2009071223,0.128,3.33
2009071300,0.198,3.64
2009071301,0.198,3.47
2009071302,0.198,4.4
2009071303,0.11900000000000001,5.15
2009071304,0.11900000000000001,5.05
2009071305,0.435,4.43
2009071306,0.484,3.83
2009071307,0.287,3.53
2009071308,0.198,3.29
2009071309,0.14800000000000002,2.9
2009071310,0.069,2.27
2009071311,0.059000000000000004,1.75
2009071312,0.01,1.56
2009071313,0.0,1.55
2009071314,0.0,1.67
2009071315,0.0,1.79
2009071316,0.02,1.75
2009071317,0.079,1.89
2009071318,0.128,2.4
2009071319,0.20800000000000002,3.05
2009071320,0.22699999999999998,3.52
2009071321,0.14800000000000002,3.51
2009071322,0.138,2.82
2009071323,0.109,1.7
2009071400,0.04,0.6
2009071401,0.03,1.51
2009071402,0.079,2.37
2009071403,0.109,3.19
2009071404,0.198,3.66
2009071405,0.504,3.78
2009071406,0.573,3.64
2009071407,0.366,3.28
2009071408,0.22699999999999998,2.92
2009071409,0.109,2.77
2009071410,0.128,2.9
2009071411,0.22699999999999998,3.07
2009071412,0.079,3.04
2009071413,0.04,2.67
2009071414,0.0,2.1
2009071415,0.0,1.55
2009071416,0.01,1.18
2009071417,0.01,0.94
2009071418,0.049,0.73
2009071419,0.099,0.54
2009071420,0.128,0.58
2009071421,0.20800000000000002,0.8
2009071422,0.11900000000000001,1.22
2009071423,0.138,1.84
2009071500,0.099,2.35
2009071501,0.059000000000000004,2.94
2009071502,0.049,3.0
2009071503,0.04,2.96
2009071504,0.049,3.01
2009071505,0.059000000000000004,3.08
2009071506,0.109,3.07
2009071507,0.08900000000000001,2.95
2009071508,0.069,2.87
2009071509,0.099,3.01
2009071510,0.138,3.46
2009071511,0.217,4.09
2009071512,0.158,4.72
2009071513,0.11900000000000001,5.23
2009071514,0.128,5.66
2009071515,0.109,6.09
2009071516,0.109,6.51
2009071517,0.109,6.8
2009071518,0.08900000000000001,6.84
2009071519,0.316,6.69
2009071520,0.415,6.58
2009071521,0.474,6.5
2009071522,0.455,6.17
2009071523,0.5429999999999999,5.52
2009071600,0.672,4.71
2009071601,0.81,4.0
2009071602,0.711,3.13
2009071603,0.603,2.96
2009071604,0.5429999999999999,3.24
2009071605,0.583,3.6
2009071606,0.5429999999999999,3.73
2009071607,0.514,3.4
2009071608,0.613,3.2
2009071609,0.711,3.47
2009071610,0.375,3.79
2009071611,0.484,4.04
2009071612,0.375,4.34
2009071613,0.14800000000000002,4.64
2009071614,0.109,4.97
2009071615,0.11900000000000001,5.4
2009071616,0.158,5.97
2009071617,0.425,6.6
2009071618,0.593,7.11
2009071619,0.563,7.37
2009071620,0.563,7.4
2009071621,0.652,7.31
2009071622,0.563,7.23
2009071623,0.603,7.11
2009071700,0.6920000000000001,6.79
2009071701,0.573,6.0
2009071702,0.435,4.94
2009071703,0.326,3.78
2009071704,0.099,2.76
2009071705,0.099,2.21
2009071706,0.08900000000000001,2.34
2009071707,0.267,2.83
2009071708,0.01,3.36
2009071709,0.0,3.86
2009071710,0.20800000000000002,4.34
2009071711,0.257,4.74
2009071712,0.08900000000000001,4.94
2009071713,0.069,4.89
2009071714,0.03,4.81
2009071715,0.02,4.86
2009071716,0.02,5.17
2009071717,0.03,5.71
2009071718,0.03,6.06
2009071719,0.049,5.99
2009071720,0.099,6.08
2009071721,0.257,6.35
2009071722,0.316,6.13
2009071723,0.237,5.36
2009071800,0.198,4.39
2009071801,0.415,4.95
2009071802,0.385,4.08
2009071803,0.14800000000000002,3.3
2009071804,0.079,3.01
2009071805,0.079,3.14
2009071806,0.138,3.49
2009071807,0.29600000000000004,3.89
2009071808,0.34600000000000003,4.31
2009071809,0.27699999999999997,4.73
2009071810,0.247,5.12
2009071811,0.257,5.46
2009071812,0.198,5.71
2009071813,0.14800000000000002,5.87
2009071814,0.217,5.96
2009071815,0.198,6.05
2009071816,0.257,6.17
2009071817,0.237,6.24
2009071818,0.237,6.22
2009071819,0.20800000000000002,6.15
2009071820,0.168,6.23
2009071821,0.287,6.37
2009071822,0.168,6.31
2009071823,0.257,6.06
2009071900,0.20800000000000002,5.72
2009071901,0.198,4.56
2009071902,0.14800000000000002,3.79
2009071903,0.306,3.14
2009071904,0.109,2.82
2009071905,0.158,2.73
2009071906,0.168,2.7
2009071907,0.099,2.6
2009071908,0.079,2.52
2009071909,0.08900000000000001,2.58
2009071910,0.128,2.86
2009071911,0.069,3.25
2009071912,0.04,3.62
2009071913,0.01,3.83
2009071914,0.03,3.83
2009071915,0.079,3.6
2009071916,0.099,3.14
2009071917,0.079,2.64
2009071918,0.059000000000000004,2.29
2009071919,0.079,2.17
2009071920,0.079,2.1
2009071921,0.158,1.85
2009071922,0.14800000000000002,1.26
2009071923,0.11900000000000001,0.47
2009072000,0.109,0.34
2009072001,0.079,0.57
2009072002,0.069,0.49
2009072003,0.04,0.88
2009072004,0.01,1.61
2009072005,0.0,2.37
2009072006,0.0,2.86
2009072007,0.0,2.85
2009072008,0.01,2.46
2009072009,0.0,1.87
2009072010,0.0,1.35
2009072011,0.01,1.27
2009072012,0.01,1.46
2009072013,0.0,1.49
2009072014,0.01,1.41
2009072015,0.04,1.4
2009072016,0.04,1.51
2009072017,0.04,1.69
2009072018,0.04,1.88
2009072019,0.069,1.99
2009072020,0.04,2.04
2009072021,0.08900000000000001,2.03
2009072022,0.099,1.98
2009072023,0.158,1.96
2009072100,0.168,2.07
2009072101,0.198,2.55
2009072102,0.14800000000000002,2.56
2009072103,0.14800000000000002,2.6
2009072104,0.168,2.64
2009072105,0.11900000000000001,2.66
2009072106,0.128,2.62
2009072107,0.158,2.51
2009072108,0.198,2.42
2009072109,0.168,2.5
2009072110,0.11900000000000001,2.88
2009072111,0.079,3.48
2009072112,0.059000000000000004,4.04
2009072113,0.079,4.36
2009072114,0.109,4.56
2009072115,0.069,4.82
2009072116,0.079,5.28
2009072117,0.099,5.87
2009072118,0.198,6.39
2009072119,0.385,6.63
2009072120,0.445,6.58
2009072121,0.494,6.28
2009072122,0.405,5.8
2009072123,0.593,5.21
2009072200,0.593,4.59
2009072201,0.632,4.33
2009072202,0.593,3.59
2009072203,0.642,2.93
2009072204,0.514,2.58
2009072205,0.306,2.45
2009072206,0.158,2.38
2009072207,0.069,2.29
2009072208,0.11900000000000001,2.24
2009072209,0.08900000000000001,2.3
2009072210,0.099,2.43
2009072211,0.188,2.56
2009072212,0.11900000000000001,2.62
2009072213,0.109,2.56
2009072214,0.099,2.48
2009072215,0.079,2.51
2009072216,0.138,2.72
2009072217,0.158,3.01
2009072218,0.08900000000000001,3.18
2009072219,0.059000000000000004,3.11
2009072220,0.059000000000000004,2.87
2009072221,0.059000000000000004,2.61
2009072222,0.02,2.43
2009072223,0.01,2.31
2009072300,0.02,2.21
2009072301,0.02,1.86
2009072302,0.03,2.76
2009072303,0.0,3.5
2009072304,0.04,3.82
2009072305,0.17800000000000002,3.87
2009072306,0.217,3.68
2009072307,0.247,3.18
2009072308,0.158,2.58
2009072309,0.079,2.31
2009072310,0.03,2.53
2009072311,0.049,3.03
2009072312,0.11900000000000001,3.5
2009072313,0.099,3.76
2009072314,0.03,3.79
2009072315,0.02,3.67
2009072316,0.02,3.45
2009072317,0.03,3.04
2009072318,0.04,2.41
2009072319,0.04,2.05
2009072320,0.168,2.7
2009072321,0.17800000000000002,3.51
2009072322,0.11900000000000001,3.68
2009072323,0.049,3.34
2009072400,0.01,2.88
2009072401,0.049,1.26
2009072402,0.04,1.3
2009072403,0.04,1.55
2009072404,0.04,1.7
2009072405,0.099,2.08
2009072406,0.03,2.5
2009072407,0.03,2.53
2009072408,0.04,2.27
2009072409,0.03,1.98
2009072410,0.03,1.81
2009072411,0.03,1.79
2009072412,0.069,1.93
2009072413,0.0,2.23
2009072414,0.0,2.66
2009072415,0.0,3.12
2009072416,0.04,3.5
2009072417,0.069,3.79
2009072418,0.08900000000000001,3.99
2009072419,0.22699999999999998,4.06
2009072420,0.395,3.95
2009072421,0.395,3.6
2009072422,0.425,3.12
2009072423,0.27699999999999997,2.94
2009072500,0.20800000000000002,3.17
2009072501,0.198,2.74
2009072502,0.22699999999999998,3.21
2009072503,0.257,3.7
2009072504,0.316,4.09
2009072505,0.375,4.44
2009072506,0.375,4.74
2009072507,0.395,4.94
2009072508,0.395,5.16
2009072509,0.455,5.47
2009072510,0.524,5.89
2009072511,0.642,6.43
2009072512,0.613,6.97
2009072513,0.672,7.4
2009072514,0.6920000000000001,7.83
2009072515,0.375,8.22
2009072516,0.128,8.6
2009072517,0.306,9.16
2009072518,0.494,9.65
2009072519,0.632,9.56
2009072520,0.929,8.86
2009072521,0.85,7.83
2009072522,0.7809999999999999,6.7
2009072523,0.8,5.63
2009072600,0.5429999999999999,4.76
2009072601,0.435,4.14
2009072602,0.504,3.66
2009072603,0.494,3.26
2009072604,0.29600000000000004,3.01
2009072605,0.168,2.92
2009072606,0.20800000000000002,2.92
2009072607,0.198,2.93
2009072608,0.109,2.97
2009072609,0.198,3.16
2009072610,0.17800000000000002,3.55
2009072611,0.22699999999999998,4.09
2009072612,0.22699999999999998,4.71
2009072613,0.11900000000000001,5.32
2009072614,0.138,5.86
2009072615,0.34600000000000003,6.29
2009072616,0.7020000000000001,6.57
2009072617,0.83,6.74
2009072618,0.879,6.89
2009072619,0.81,7.02
2009072620,0.81,6.99
2009072621,0.741,6.56
2009072622,0.632,5.63
2009072623,0.632,4.46
2009072700,0.46399999999999997,3.42
2009072701,0.415,3.1
2009072702,0.385,2.73
2009072703,0.29600000000000004,2.7
2009072704,0.445,2.93
2009072705,0.583,3.23
2009072706,0.366,3.43
2009072707,0.247,3.39
2009072708,0.237,3.21
2009072709,0.316,3.0
2009072710,0.336,2.85
2009072711,0.217,2.78
2009072712,0.128,2.83
2009072713,0.02,3.02
2009072714,0.01,3.36
2009072715,0.079,3.79
2009072716,0.17800000000000002,4.22
2009072717,0.29600000000000004,4.65
2009072718,0.257,5.08
2009072719,0.29600000000000004,5.5
2009072720,0.22699999999999998,5.67
2009072721,0.267,5.37
2009072722,0.20800000000000002,4.45
2009072723,0.198,3.26
2009072800,0.198,2.3
2009072801,0.168,2.59
2009072802,0.168,2.55
2009072803,0.247,2.95
2009072804,0.35600000000000004,3.54
2009072805,0.385,4.13
2009072806,0.445,4.56
2009072807,0.415,4.72
2009072808,0.336,4.72
2009072809,0.27699999999999997,4.75
2009072810,0.247,4.93
2009072811,0.257,5.23
2009072812,0.366,5.63
2009072813,0.435,6.08
2009072814,0.425,6.49
2009072815,0.514,6.79
2009072816,0.613,6.97
2009072817,0.603,7.14
2009072818,0.711,7.21
2009072819,0.7709999999999999,6.95
2009072820,0.7709999999999999,6.45
2009072821,0.534,5.87
2009072822,0.425,5.35
2009072823,0.46399999999999997,4.9
2009072900,0.7609999999999999,4.42
2009072901,0.5429999999999999,4.28
2009072902,0.415,3.67
2009072903,0.5429999999999999,3.12
2009072904,0.5429999999999999,2.64
2009072905,0.158,2.26
2009072906,0.188,2.04
2009072907,0.188,2.0
2009072908,0.14800000000000002,2.05
2009072909,0.29600000000000004,2.08
2009072910,0.069,2.12
2009072911,0.0,2.35
2009072912,0.0,2.69
2009072913,0.0,3.02
2009072914,0.0,3.33
2009072915,0.0,3.51
2009072916,0.0,3.4
2009072917,0.0,3.09
2009072918,0.0,2.79
2009072919,0.0,2.65
2009072920,0.01,2.53
2009072921,0.02,2.24
2009072922,0.02,1.69
2009072923,0.01,1.17
2009073000,0.0,0.98
2009073001,0.0,1.14
2009073002,0.0,1.61
2009073003,0.01,2.04
2009073004,0.079,2.51
2009073005,0.02,2.85
2009073006,0.01,2.87
2009073007,0.0,2.58
2009073008,0.0,2.31
2009073009,0.0,2.08
2009073010,0.0,1.58
2009073011,0.0,0.9
2009073012,0.01,0.41
2009073013,0.01,0.58
2009073014,0.0,1.18
2009073015,0.0,1.95
2009073016,0.0,2.77
2009073017,0.03,3.52
2009073018,0.059000000000000004,4.12
2009073019,0.14800000000000002,4.49
2009073020,0.17800000000000002,4.59
2009073021,0.158,4.34
2009073022,0.069,3.7
2009073023,0.01,2.89
2009073100,0.0,2.32
2009073101,0.0,1.38
2009073102,0.0,2.27
2009073103,0.0,2.92
2009073104,0.0,2.94
2009073105,0.0,2.68
2009073106,0.0,2.53
2009073107,0.0,2.63
2009073108,0.0,2.79
2009073109,0.0,2.77
2009073110,0.0,2.74
2009073111,0.0,3.32
2009073112,0.0,4.12
2009073113,0.0,4.42
2009073114,0.0,4.29
2009073115,0.0,4.11
2009073116,0.0,4.25
2009073117,0.02,4.63
2009073118,0.049,5.01
2009073119,0.17800000000000002,5.11
2009073120,0.128,4.89
2009073121,0.04,4.3
2009073122,0.02,3.35
2009073123,0.099,2.26
2009080100,0.04,1.34
2009080101,0.0,0.14
2009080102,0.0,1.12
2009080103,0.0,2.02
2009080104,0.0,2.47
2009080105,0.01,2.62
2009080106,0.01,2.61
2009080107,0.01,2.65
2009080108,0.03,2.91
2009080109,0.02,2.88
2009080110,0.0,2.07
2009080111,0.0,1.17
2009080112,0.04,1.71
2009080113,0.08900000000000001,2.69
2009080114,0.158,3.67
2009080115,0.20800000000000002,4.67
2009080116,0.27699999999999997,5.6
2009080117,0.29600000000000004,6.4
2009080118,0.29600000000000004,7.1
2009080119,0.247,7.71
2009080120,0.188,8.03
2009080121,0.158,7.68
2009080122,0.11900000000000001,6.4
2009080123,0.128,4.82
2009080200,0.158,3.79
2009080201,0.188,3.48
2009080202,0.14800000000000002,3.3
2009080203,0.11900000000000001,4.45
2009080204,0.128,4.53
2009080205,0.138,4.13
2009080206,0.22699999999999998,4.21
2009080207,0.138,4.35
2009080208,0.14800000000000002,4.18
2009080209,0.336,3.91
2009080210,0.168,3.86
2009080211,0.11900000000000001,4.03
2009080212,0.11900000000000001,4.34
2009080213,0.109,4.7
2009080214,0.069,5.05
2009080215,0.11900000000000001,5.29
2009080216,0.128,5.36
2009080217,0.198,5.35
2009080218,0.247,5.41
2009080219,0.217,5.59
2009080220,0.188,5.63
2009080221,0.22699999999999998,5.14
2009080222,0.267,3.94
2009080223,0.257,2.55
2009080300,0.158,1.64
2009080301,0.17800000000000002,2.02
2009080302,0.198,2.3
2009080303,0.14800000000000002,2.67
2009080304,0.138,2.84
2009080305,0.188,2.81
2009080306,0.188,2.7
2009080307,0.109,2.69
2009080308,0.069,2.87
2009080309,0.01,3.06
2009080310,0.0,3.1
2009080311,0.03,3.19
2009080312,0.14800000000000002,3.62
2009080313,0.14800000000000002,4.49
2009080314,0.247,5.6
2009080315,0.415,6.68
2009080316,0.563,7.51
2009080317,0.613,8.05
2009080318,0.682,8.32
2009080319,0.87,8.33
2009080320,0.919,8.12
2009080321,0.909,7.69
2009080322,0.7709999999999999,7.05
2009080323,0.83,6.44
2009080400,0.86,6.13
2009080401,0.958,7.26
2009080402,0.968,6.89
2009080403,0.9490000000000001,6.54
2009080404,0.929,6.26
2009080405,0.929,6.1
2009080406,0.899,6.02
2009080407,0.879,6.0
2009080408,0.7709999999999999,6.07
2009080409,0.613,6.15
2009080410,0.534,6.18
2009080411,0.27699999999999997,6.25
2009080412,0.217,6.34
2009080413,0.22699999999999998,6.3
2009080414,0.198,6.16
2009080415,0.316,6.01
2009080416,0.217,5.79
2009080417,0.237,5.54
2009080418,0.29600000000000004,5.33
2009080419,0.474,5.21
2009080420,0.366,5.06
2009080421,0.395,4.7
2009080422,0.425,3.98
2009080423,0.267,3.05
2009080500,0.27699999999999997,2.37
2009080501,0.326,2.88
2009080502,0.20800000000000002,4.35
2009080503,0.46399999999999997,5.61
2009080504,0.366,5.97
2009080505,0.306,5.74
2009080506,0.20800000000000002,5.28
2009080507,0.158,4.78
2009080508,0.109,4.32
2009080509,0.03,4.03
2009080510,0.03,4.0
2009080511,0.03,4.1
2009080512,0.01,4.12
2009080513,0.0,3.9
2009080514,0.01,3.46
2009080515,0.0,2.84
2009080516,0.0,2.13
2009080517,0.0,1.46
2009080518,0.02,1.02
2009080519,0.059000000000000004,0.98
2009080520,0.069,1.02
2009080521,0.049,0.93
2009080522,0.099,1.18
2009080523,0.128,2.1
2009080600,0.099,3.02
2009080601,0.059000000000000004,1.78
2009080602,0.04,2.44
2009080603,0.0,2.91
2009080604,0.0,3.15
2009080605,0.0,3.13
2009080606,0.01,2.71
2009080607,0.04,1.88
2009080608,0.069,1.46
2009080609,0.069,2.15
2009080610,0.04,2.96
2009080611,0.01,3.5
2009080612,0.02,3.79
2009080613,0.01,3.89
2009080614,0.01,3.88
2009080615,0.04,3.79
2009080616,0.02,3.7
2009080617,0.02,3.65
2009080618,0.03,3.71
2009080619,0.04,3.88
2009080620,0.069,4.04
2009080621,0.08900000000000001,3.89
2009080622,0.128,3.22
2009080623,0.128,2.28
2009080700,0.08900000000000001,1.59
2009080701,0.079,1.08
2009080702,0.049,1.71
2009080703,0.059000000000000004,2.31
2009080704,0.04,2.72
2009080705,0.04,2.87
2009080706,0.01,2.77
2009080707,0.03,2.54
2009080708,0.14800000000000002,2.4
2009080709,0.27699999999999997,2.51
2009080710,0.385,2.86
2009080711,0.425,3.37
2009080712,0.415,3.7
2009080713,0.198,3.53
2009080714,0.03,2.94
2009080715,0.0,2.05
2009080716,0.0,0.92
2009080717,0.02,0.28
2009080718,0.079,1.17
2009080719,0.099,1.59
2009080720,0.079,1.61
2009080721,0.049,1.51
2009080722,0.01,1.6
2009080723,0.0,1.97
2009080800,0.0,2.36
2009080801,0.02,2.26
2009080802,0.02,2.82
2009080803,0.04,3.28
2009080804,0.049,3.59
2009080805,0.079,3.79
2009080806,0.069,3.94
2009080807,0.109,4.09
2009080808,0.22699999999999998,4.3
2009080809,0.247,4.62
2009080810,0.267,5.04
2009080811,0.237,5.5
2009080812,0.27699999999999997,5.97
2009080813,0.316,6.44
2009080814,0.27699999999999997,6.88
2009080815,0.20800000000000002,7.25
2009080816,0.267,7.51
2009080817,0.316,7.57
2009080818,0.7509999999999999,7.35
2009080819,0.662,6.86
2009080820,0.87,6.27
2009080821,0.5529999999999999,5.53
2009080822,0.9490000000000001,4.59
2009080823,0.7020000000000001,3.93
2009080900,0.316,3.85
2009080901,0.514,3.92
2009080902,0.7709999999999999,2.97
2009080903,0.909,2.17
2009080904,0.9390000000000001,1.81
2009080905,0.9390000000000001,2.0
2009080906,0.8,2.7
2009080907,0.583,3.74
2009080908,0.682,4.85
2009080909,0.563,5.74
2009080910,0.35600000000000004,6.22
2009080911,0.642,6.39
2009080912,0.603,6.44
2009080913,0.623,6.52
2009080914,0.662,6.75
2009080915,0.455,7.23
2009080916,0.5529999999999999,7.99
2009080917,0.7609999999999999,8.83
2009080918,0.672,9.5
2009080919,0.652,9.8
2009080920,0.593,9.7
2009080921,0.632,9.26
2009080922,0.6920000000000001,8.5
2009080923,0.662,7.59
2009081000,0.583,6.77
2009081001,0.711,5.74
2009081002,0.83,5.54
2009081003,0.455,5.4
2009081004,0.22699999999999998,5.23
2009081005,0.425,4.88
2009081006,0.336,4.15
2009081007,0.405,3.05
2009081008,0.425,2.23
2009081009,0.642,2.17
2009081010,0.375,2.93
2009081011,0.247,4.24
2009081012,0.03,5.49
2009081013,0.0,6.14
2009081014,0.0,6.37
2009081015,0.0,6.32
2009081016,0.0,6.1
2009081017,0.0,5.97
2009081018,0.0,6.01
2009081019,0.0,5.98
2009081020,0.0,5.8
2009081021,0.0,5.59
2009081022,0.0,5.47
2009081023,0.0,5.38
2009081100,0.0,5.13
2009081101,0.0,3.13
2009081102,0.0,3.11
2009081103,0.0,3.13
2009081104,0.0,3.09
2009081105,0.0,2.97
2009081106,0.0,2.8
2009081107,0.0,2.62
2009081108,0.0,2.52
2009081109,0.0,2.54
2009081110,0.0,2.67
2009081111,0.0,2.85
2009081112,0.0,3.03
2009081113,0.0,3.18
2009081114,0.0,3.29
2009081115,0.0,3.35
2009081116,0.0,3.39
2009081117,0.0,3.49
