a,b
0.4345197883804721,0.35873742334060804
0.5050533867978138,0.4313989143444511
0.2291043871224669,0.30169708991211674
0.4640680456999074,0.4572604161869746
0.21546666586666413,0.17188065063842964
0.5314026742258913,0.5432543249438216
0.4469035053912101,0.4516905938543105
0.5133861816370787,0.5236927383111213
0.7709179300091081,0.8419060988200736
0.4216847998676261,0.4617933011556979
0.5325298687088722,0.5344577313518396
0.6251245357262587,0.6212275904170051
0.5734934277121941,0.5808410815520795
0.555185109256592,0.5236561477415168
0.7129543012794313,0.8199903815813675
0.5504623499239808,0.6364022258486757
0.3376755784725687,0.3491518039182267
0.400312873215397,0.3666519463898273
0.6353135607713472,0.5730852704064792
0.6702041705148245,0.6859646138846389
0.5339353043819925,0.4776055567143047
0.6220345818459854,0.57686135249499
0.5610079459872199,0.572329403711139
0.4372557007384238,0.4724407159015317
0.6327630174804517,0.5772804207681894
0.4941478961056748,0.5840340170574763
0.5820655941565378,0.6278591149606948
0.8938971354610064,0.8428267305426588
0.47258996586986,0.4660703640351071
0.53078378271224,0.40860692968999823
0.4803408719840722,0.5315930680296743
0.3030633318665871,0.3776821333375802
0.7531250594435954,0.7525510576973017
0.459750794928454,0.5025719294673507
0.6347004946487378,0.6416930076681083
0.5278075320796429,0.4850363700132737
0.7210062645110515,0.6718238256799555
0.4729022381660146,0.450688179210987
0.3434228530603836,0.3287938067277814
0.5478408287997044,0.5135941334439164
0.16643600396526376,0.1087595208826774
0.27098177007750845,0.22467730443980044
0.5483608201674715,0.5726290840531638
0.2867468625100995,0.2269562407596392
0.4596419550005395,0.5355243699373948
0.5385535870197454,0.4779287816275015
0.20765251345142788,0.1962366191692537
0.482684058523229,0.5309855859604704
0.5992388865012024,0.5865706978798931
0.6723001585622363,0.7421185446146693
0.5675950979550155,0.4669251102941866
0.4787354559105244,0.5192164004823547
0.5742318707892731,0.6304002230343645
0.6541115946519633,0.5884344220240577
0.5461764554962371,0.495401557616917
0.6230203450113461,0.6852711434006701
0.9134961560089652,0.9663473431403125
0.453173776155291,0.5396009001008744
0.3364502949385415,0.3388020481238579
0.5468728900134385,0.5365542419974977
0.4990270974122194,0.4853926010186581
0.6043548919382036,0.5411239679348274
0.5141472780668387,0.5273456403598161
0.5912143916290871,0.4809862071742305
0.4679389990885225,0.5547121036211784
0.3875734888378585,0.4655099932336962
0.6544739766502866,0.6261436531493606
0.5120144554326153,0.5117177568022108
0.432496830781373,0.4458726294582698
0.44506824246434734,0.375416602683152
0.7544351576819691,0.7495605697043627
0.5688232616709206,0.5696720249924067
0.4593652702471396,0.5057324263808219
0.2410031422444469,0.2470623173636824
0.6847004440057498,0.6525386452215248
0.6266826153282066,0.6498149903259774
0.5503673588149327,0.4823870049950407
0.6726216309495351,0.6947624044372726
0.5995367837192824,0.5520646285613853
0.742822497227457,0.8344325275179507
0.6064262250303144,0.5657449314902839
0.4559064147724373,0.4911867672497726
0.37407765161934936,0.3060928248002691
0.7428066453542478,0.7033924052956712
0.7064275025278687,0.6396340180227165
0.5502596988082069,0.6050333045344678
0.6404494049715668,0.6535813184938399
0.5675402133460061,0.5459506508672642
0.6413024743658537,0.5881825135384676
0.3340930289294475,0.2860556407107109
0.8486760251535435,0.7994268922687289
0.313412464555995,0.20256346392223307
0.5096790216268614,0.5213604476489718
0.3539521948528728,0.3389306667839607
0.3792790694470645,0.4213341886684056
0.4961649840860961,0.4908703671775663
0.5577286097977969,0.4975441506423718
0.7296670820082418,0.7273066052139072
0.5881209613189186,0.6590827414294054
0.4176840008669969,0.4668950447438142
0.6911920238684267,0.6565015615978421
0.4965209814276864,0.5892585780860389
0.3540639032204741,0.4227040652315726
0.5857570973879231,0.5666637123713412
0.6857589120156826,0.7018587302590251
0.3662808546602501,0.3513993046100053
0.4863003943955317,0.5236390769889849
0.6449493275887717,0.6047746145709879
0.5890360125699134,0.5905236356956695
0.4859282948153033,0.5354992052688823
0.2053934935919852,0.20971671040718476
0.4751060277708098,0.4503670509727396
0.29036489320547965,0.3306651066218849
0.5130237676299689,0.4951566897046812
0.3715636980555082,0.31899621289033697
0.5958530911876239,0.6689198163404526
0.6192396859819131,0.6906666047324679
0.3866614406056295,0.38936275149397787
0.2723882269052256,0.2857365517498946
0.4643356012872479,0.4261101342464247
0.4976674342552043,0.6227002727108288
0.6379430993280333,0.6658459069312841
0.7691349904884595,0.7459711568340429
0.3169929180076183,0.34718614537222825
0.550086379153283,0.5359988229797931
0.6402134504826755,0.5502945016362478
0.4710319831003872,0.44152788730305004
0.4808325740011899,0.486087799883465
0.6080202971195433,0.5646629130948685
0.5316254320422646,0.5080599933822367
0.5334714678214069,0.5105941829029317
0.7052724232887699,0.6371515639467747
0.4251216951392175,0.3920928064829718
0.5950546997879967,0.6288269733270883
0.4324928273872637,0.4471175979753289
0.2711012084703689,0.3371935215404965
0.2591408551837743,0.2784125869017784
0.5882052834570008,0.6564359642850796
0.3227876900478181,0.2995041477027503
0.5235365734793576,0.5127772917441786
0.3582392755652967,0.34403354633880995
0.644100565675828,0.6008311560548082
0.5520139755621468,0.5215062648567693
0.416916102076586,0.4192202892814673
0.5114752586643834,0.4775471509339053
0.3577878192538052,0.330871471085949
0.657637254840323,0.6779601680811482
0.5444442373501022,0.5570091837453504
0.7164011995242779,0.7320319633160972
0.4377427242926363,0.3550209010449386
0.7378252860217045,0.7103586602016985
0.7958998044158705,0.7269792767759141
0.33040990839897644,0.36065002513656014
0.6750795238735053,0.5971997696839855
0.4647434861888708,0.42740644321447147
0.6048341755682823,0.6187921266492753
0.4345774366566829,0.5184657573226681
0.6652571660315745,0.6534115514743165
0.5490841358850564,0.6151734849499843
0.7552054369957137,0.7354696537957436
0.3215631056174901,0.3842715129743598
0.4163316522792203,0.4616688740732648
0.6599290497090426,0.5417359562902335
0.769562242829353,0.7587106523265942
0.5436930097937185,0.4791984614437675
0.651656335938525,0.5892779830971452
0.3969649488736262,0.40303333729082014
0.4561694264108132,0.4636441688844769
0.4855867483105517,0.3822456193567532
0.5735541602344588,0.6430873532006992
0.5030180377449304,0.4800973034629419
0.3953536100925106,0.3396333236314757
0.4762295468292012,0.5209776476483963
0.7954322168401392,0.7553422401448293
0.683288142975723,0.5534313496463039
0.3528417143166751,0.34179941177643136
0.8234808081149204,0.8464410122872335
0.366702007869137,0.3218136583620585
0.3835047464923324,0.4571226348608447
0.599951279203622,0.6158097951325487
0.5498501219934265,0.5000701544972843
0.4368386171295193,0.4150913125923376
0.6475636006001406,0.6068212123097206
0.6106944936735152,0.5480086852538205
0.5050506770823795,0.619698378926565
0.588434849258455,0.6006725339015634
0.6223342266688233,0.7363847487079705
0.4664016343149732,0.4773723475719564
0.3483386429203045,0.3816745352350176
0.38747386140903994,0.4415933034652291
0.4463754447547523,0.4745078004876698
0.7874776338556045,0.7828208668626686
0.3551545929770149,0.414299311155464
0.5668740976471868,0.5639213582651645
0.5600375859875619,0.6271153038557815
0.429706301240628,0.3756723360122095
0.28828484839562,0.26335453128511804
0.5581927857046647,0.5784505336033526
0.6571323606010395,0.6834812171580573
0.5435065812337727,0.4934143507305934
0.2506295273521455,0.2496674307365745
0.6353419007302991,0.6508875134664814
0.3902257774480937,0.3293039455093546
0.6455634975737161,0.6748182477429587
0.3671790858778443,0.33385535992110976
0.6949316695204015,0.7473242301578275
0.16290372306634587,0.1734780686891543
0.4194122820429851,0.4697121179047394
0.4728572993607694,0.5000255447471731
0.5087806330359008,0.5694922853407726
0.6171032798049814,0.6549816218270239
0.6949165188022941,0.6887224887615134
0.6964036327490869,0.6693930077797889
0.33644761521086697,0.3301405344787343
0.7364944815357363,0.7849522474084472
0.5278011898454222,0.5325415115678921
0.4819659609434137,0.600214040317
0.4355031169783573,0.4755398599638962
0.7176987672679205,0.7247800988050898
0.2380232982056068,0.31153880302763404
0.6140279657835759,0.622664658042149
0.5277570596617713,0.5435397140428188
0.4508169494868622,0.44641773423676223
0.3088615234894197,0.41239877211742654
0.6971499114381811,0.6862175211702657
0.6822835287153091,0.6020820491186283
0.6870612252149306,0.6758485832188263
0.4386117592691634,0.3997766825128001
0.2381992579467052,0.2850205380409271
0.2342479422338063,0.15942691076604984
0.3994911725742918,0.4820418109124333
0.5418065144923948,0.4099442468386415
0.6958433286445288,0.5671909271375281
0.6269273150141729,0.6249709004524102
0.33044867349695256,0.3354989871689677
0.3506239856965641,0.3822218492334116
0.7882509284124548,0.8432775142669265
0.31835507611575475,0.4293415507375186
0.5265677635796471,0.5011092536749789
0.6709610406547459,0.6653410944429279
0.5173476506531083,0.46944552198616707
0.6999354126058215,0.7328470899288635
0.449887293480928,0.5083266771054079
0.28022539564479065,0.2953944394650528
0.5540849922479436,0.5618559574716107
0.5671377346083978,0.5734596786507572
0.6114130577596384,0.6966480376336209
0.5304675449356681,0.5211835424280817
0.6150096722876501,0.5415890756577845
0.3653146973238688,0.4220351256571844
0.4664898751314206,0.4369076195903835
0.3607403429761752,0.272678721620875
0.7001281078921617,0.7135702477072183
0.512204018529278,0.4289253763598521
0.28881382888722884,0.2623318215898862
0.2966953985998121,0.2404807920004919
0.8101359700445883,0.7902048690183773
0.7054971810039365,0.7715347386901922
0.3999683589793534,0.434337712223896
0.3691575749518987,0.4271454509986842
0.6852345028233773,0.6518135760824368
0.7548126707144258,0.7340666285787637
0.3742347425108697,0.39114814555424665
0.7078584779026249,0.7306753815114183
0.5568337863691558,0.5748414513764004
0.6543342903836041,0.6353986897587178
0.6699471008173677,0.6232050033672218
0.4890241416955799,0.4734905269983665
0.5732229954132178,0.5826097195343475
0.5331024930781325,0.5695919981815775
0.7034492044909133,0.7166431188576642
0.5528269054529282,0.5480735712460021
0.8293479352411036,0.7681694803186498
0.7003485203065654,0.7079695418489246
0.449282225800948,0.4778706812220889
0.5720587504943994,0.5661833065252005
0.7130847008160823,0.7609354526072526
0.5238846599311467,0.4929002529464732
0.6401117439824022,0.6600658874399282
0.5165256464958617,0.5671058681813262
0.5785608642928225,0.5902356294248318
0.3922166381168239,0.402178269496969
0.5254160911589505,0.4578309711736514
0.4570760986725739,0.401024399086082
0.22632109400294714,0.18061484896179086
0.4314100992773504,0.3688966396852271
0.660259532413853,0.6589691866413542
0.7559141005285319,0.7618667062985442
0.4003865159433811,0.36763303651355866
0.8751156832583471,0.8156913111892691
0.29840058877910297,0.2902631112356891
0.7245645543069306,0.7554930918812688
0.7290894390894429,0.7121602161453914
0.2344551896808011,0.11033868081063894
0.3268874098809842,0.36220242495489535
0.7523868401513727,0.7748107394141615
0.5752898043047652,0.6284477844359893
0.35758224897811497,0.3538260980656079
0.4550860750950571,0.41605117264413594
0.4049598872092081,0.4374806257732541
0.562898991979,0.5883335463360281
0.4010533687817824,0.4333119381259055
0.8539101067128709,0.6685891424091664
0.6320748894475983,0.6137881535162494
0.5087353390866529,0.5323476377837139
0.5422922733239157,0.5105347594837154
0.5937457864120441,0.5877962460958215
0.3620276196663463,0.39603714109584587
0.4993176162759616,0.5501998739370657
0.5755369048962012,0.5219956581826902
0.5555332107411162,0.524826604842286
0.3517392915973054,0.4278920851893092
0.478362667937613,0.5431350281235827
0.686293840707797,0.7839091565704214
0.5995874837045976,0.5992340906326298
0.3321415961489276,0.2947615913515866
0.2454343656134204,0.20441022724435526
0.5354635686362386,0.5678021844698897
0.4524719705007992,0.4582944150552586
0.2277256071110341,0.2599603894068709
0.3310413137134838,0.3644484294033881
0.4112888349927975,0.3600884565696434
0.7715129565339799,0.7554556616641864
0.2654772684648121,0.2505914305292717
0.42692746757625344,0.3364881377255376
0.7314966533338895,0.7028637456287544
0.8223286602486721,0.8646147480158625
0.5436531796124089,0.5358336450945043
0.5226244093636321,0.4936422775612592
0.3730606387237827,0.4780802364753553
0.5454485232842297,0.5038702438791363
0.27511156385394875,0.289051222111721
0.5182993961762588,0.5494272159702489
0.46511198665676706,0.37525468667069545
0.3070776491122505,0.2392357817245292
0.9335866578502856,0.9399493086519596
0.4876593548871834,0.5504237598908879
0.7022905869701742,0.7092896752370349
0.5649079016062842,0.6287786404413641
0.6216736896575648,0.6183866320622596
0.5004171805246801,0.4882367705503092
0.7739771776785327,0.7624539470365034
0.7029528793701072,0.6669801003781355
0.7049589974019402,0.6453107800886575
0.5276698847072443,0.5365597663423255
0.35563331246842705,0.3190930238410033
0.5910371913909851,0.6302220855505439
0.2530276981818496,0.3149380454342105
0.4043676520749812,0.5003267738177526
0.6618826278867607,0.6505865963564257
0.6310874025202307,0.6466003327578772
0.8438314557831921,0.8504512538744009
0.638406432170552,0.5689507672276215
0.4844491315866506,0.5405722599116239
0.3837140646018503,0.44609293032720426
0.5448325010371246,0.5313209574970684
0.9216492026998656,0.9054434074500828
0.17234449473159294,0.28420537855132544
0.5421339278274679,0.5825721052342654
0.43172986532609614,0.3852015389678036
0.40837233117892224,0.3790346143978511
