Datetime,Power
2016-01-11 00:00:00+00:00,0.0
2016-01-11 01:00:00+00:00,0.0
2016-01-11 02:00:00+00:00,0.0
2016-01-11 03:00:00+00:00,0.0
2016-01-11 04:00:00+00:00,0.0
2016-01-11 05:00:00+00:00,0.0
2016-01-11 06:00:00+00:00,0.0
2016-01-11 07:00:00+00:00,0.0
2016-01-11 08:00:00+00:00,212.359625
2016-01-11 09:00:00+00:00,1119.65975
2016-01-11 10:00:00+00:00,1982.963875
2016-01-11 11:00:00+00:00,2937.893124999999
2016-01-11 12:00:00+00:00,3189.513
2016-01-11 13:00:00+00:00,3671.941000000001
2016-01-11 14:00:00+00:00,5384.378625
2016-01-11 15:00:00+00:00,2868.675375
2016-01-11 16:00:00+00:00,675.7230000000002
2016-01-11 17:00:00+00:00,40.07437499999999
2016-01-11 18:00:00+00:00,0.0
2016-01-11 19:00:00+00:00,0.0
2016-01-11 20:00:00+00:00,0.0
2016-01-11 21:00:00+00:00,0.0
2016-01-11 22:00:00+00:00,0.0
2016-01-11 23:00:00+00:00,0.0
2016-01-12 00:00:00+00:00,0.0
2016-01-12 01:00:00+00:00,0.0
2016-01-12 02:00:00+00:00,0.0
2016-01-12 03:00:00+00:00,0.0
2016-01-12 04:00:00+00:00,0.0
2016-01-12 05:00:00+00:00,0.0
2016-01-12 06:00:00+00:00,0.0
2016-01-12 07:00:00+00:00,41.840125
2016-01-12 08:00:00+00:00,2961.006375
2016-01-12 09:00:00+00:00,6940.238375000003
2016-01-12 10:00:00+00:00,9480.1565
2016-01-12 11:00:00+00:00,11141.785124999997
2016-01-12 12:00:00+00:00,11826.628874999993
2016-01-12 13:00:00+00:00,11341.350625
2016-01-12 14:00:00+00:00,7526.605875000002
2016-01-12 15:00:00+00:00,7168.790874999998
2016-01-12 16:00:00+00:00,2891.973875
2016-01-12 17:00:00+00:00,180.445125
2016-01-12 18:00:00+00:00,0.0
2016-01-12 19:00:00+00:00,0.0
2016-01-12 20:00:00+00:00,0.0
2016-01-12 21:00:00+00:00,0.0
2016-01-12 22:00:00+00:00,0.0
2016-01-12 23:00:00+00:00,0.0
2016-01-13 00:00:00+00:00,0.0
2016-01-13 01:00:00+00:00,0.0
2016-01-13 02:00:00+00:00,0.0
2016-01-13 03:00:00+00:00,0.0
2016-01-13 04:00:00+00:00,0.0
2016-01-13 05:00:00+00:00,0.0
2016-01-13 06:00:00+00:00,0.0
2016-01-13 07:00:00+00:00,23.718809199999995
2016-01-13 08:00:00+00:00,2773.2112500000007
2016-01-13 09:00:00+00:00,5625.2991250000005
2016-01-13 10:00:00+00:00,8644.369874999999
2016-01-13 11:00:00+00:00,11094.548125
2016-01-13 12:00:00+00:00,9812.304499999997
2016-01-13 13:00:00+00:00,11236.12725
2016-01-13 14:00:00+00:00,9525.307624999998
2016-01-13 15:00:00+00:00,7952.618999999999
2016-01-13 16:00:00+00:00,4274.948875000002
2016-01-13 17:00:00+00:00,363.4819999999999
2016-01-13 18:00:00+00:00,0.0
2016-01-13 19:00:00+00:00,0.0
2016-01-13 20:00:00+00:00,0.0
2016-01-13 21:00:00+00:00,0.0
2016-01-13 22:00:00+00:00,0.0
2016-01-13 23:00:00+00:00,0.0
2016-01-14 00:00:00+00:00,0.0
2016-01-14 01:00:00+00:00,0.0
2016-01-14 02:00:00+00:00,0.0
2016-01-14 03:00:00+00:00,0.0
2016-01-14 04:00:00+00:00,0.0
2016-01-14 05:00:00+00:00,0.0
2016-01-14 06:00:00+00:00,0.0
2016-01-14 07:00:00+00:00,36.650375
2016-01-14 08:00:00+00:00,871.5321250000002
2016-01-14 09:00:00+00:00,1569.9775
2016-01-14 10:00:00+00:00,2450.0202500000014
2016-01-14 11:00:00+00:00,5765.2228749999995
2016-01-14 12:00:00+00:00,7119.463625000002
2016-01-14 13:00:00+00:00,4383.398875
2016-01-14 14:00:00+00:00,2081.6361249999995
2016-01-14 15:00:00+00:00,1981.3506250000003
2016-01-14 16:00:00+00:00,1682.3730000000003
2016-01-14 17:00:00+00:00,164.941625
2016-01-14 18:00:00+00:00,0.0
2016-01-14 19:00:00+00:00,0.0
2016-01-14 20:00:00+00:00,0.0
2016-01-14 21:00:00+00:00,0.0
2016-01-14 22:00:00+00:00,0.0
2016-01-14 23:00:00+00:00,0.0
2016-01-15 00:00:00+00:00,0.0
2016-01-15 01:00:00+00:00,0.0
2016-01-15 02:00:00+00:00,0.0
2016-01-15 03:00:00+00:00,0.0
2016-01-15 04:00:00+00:00,0.0
2016-01-15 05:00:00+00:00,0.0
2016-01-15 06:00:00+00:00,0.0
2016-01-15 07:00:00+00:00,14.580375
2016-01-15 08:00:00+00:00,2276.671375
2016-01-15 09:00:00+00:00,7192.011999999999
2016-01-15 10:00:00+00:00,10571.938125
2016-01-15 11:00:00+00:00,11690.566124999998
2016-01-15 12:00:00+00:00,12506.300375000006
2016-01-15 13:00:00+00:00,11865.2035
2016-01-15 14:00:00+00:00,10550.648999999998
2016-01-15 15:00:00+00:00,8078.422375000002
2016-01-15 16:00:00+00:00,3704.75475
2016-01-15 17:00:00+00:00,287.44725000000005
2016-01-15 18:00:00+00:00,0.0
2016-01-15 19:00:00+00:00,0.0
2016-01-15 20:00:00+00:00,0.0
2016-01-15 21:00:00+00:00,0.0
2016-01-15 22:00:00+00:00,0.0
2016-01-15 23:00:00+00:00,0.0
2016-01-16 00:00:00+00:00,0.0
2016-01-16 01:00:00+00:00,0.0
2016-01-16 02:00:00+00:00,0.0
2016-01-16 03:00:00+00:00,0.0
2016-01-16 04:00:00+00:00,0.0
2016-01-16 05:00:00+00:00,0.0
2016-01-16 06:00:00+00:00,0.0
2016-01-16 07:00:00+00:00,130.78050000000002
2016-01-16 08:00:00+00:00,3565.4657500000008
2016-01-16 09:00:00+00:00,7934.5109999999995
2016-01-16 10:00:00+00:00,10711.403250000001
2016-01-16 11:00:00+00:00,12288.900250000002
2016-01-16 12:00:00+00:00,12890.150624999998
2016-01-16 13:00:00+00:00,12433.579875
2016-01-16 14:00:00+00:00,11144.938249999997
2016-01-16 15:00:00+00:00,8810.491875000002
2016-01-16 16:00:00+00:00,4186.225
2016-01-16 17:00:00+00:00,250.837375
2016-01-16 18:00:00+00:00,0.0
2016-01-16 19:00:00+00:00,0.0
2016-01-16 20:00:00+00:00,0.0
2016-01-16 21:00:00+00:00,0.0
2016-01-16 22:00:00+00:00,0.0
2016-01-16 23:00:00+00:00,0.0
2016-01-17 00:00:00+00:00,0.0
2016-01-17 01:00:00+00:00,0.0
2016-01-17 02:00:00+00:00,0.0
2016-01-17 03:00:00+00:00,0.0
2016-01-17 04:00:00+00:00,0.0
2016-01-17 05:00:00+00:00,0.0
2016-01-17 06:00:00+00:00,0.0
2016-01-17 07:00:00+00:00,10.027125
2016-01-17 08:00:00+00:00,553.3119999999999
2016-01-17 09:00:00+00:00,2654.7606250000003
2016-01-17 10:00:00+00:00,3256.927749999999
2016-01-17 11:00:00+00:00,5707.018499999999
2016-01-17 12:00:00+00:00,8738.546875000002
2016-01-17 13:00:00+00:00,7817.036999999997
2016-01-17 14:00:00+00:00,3590.037749999999
2016-01-17 15:00:00+00:00,2781.943125
2016-01-17 16:00:00+00:00,1071.5355000000002
2016-01-17 17:00:00+00:00,110.11649999999999
2016-01-17 18:00:00+00:00,0.0
2016-01-17 19:00:00+00:00,0.0
2016-01-17 20:00:00+00:00,0.0
2016-01-17 21:00:00+00:00,0.0
2016-01-17 22:00:00+00:00,0.0
2016-01-17 23:00:00+00:00,0.0
2016-01-18 00:00:00+00:00,0.0
2016-01-18 01:00:00+00:00,0.0
2016-01-18 02:00:00+00:00,0.0
2016-01-18 03:00:00+00:00,0.0
2016-01-18 04:00:00+00:00,0.0
2016-01-18 05:00:00+00:00,0.0
2016-01-18 06:00:00+00:00,0.0
2016-01-18 07:00:00+00:00,0.9990000000000001
2016-01-18 08:00:00+00:00,314.36799999999994
2016-01-18 09:00:00+00:00,6044.483625
2016-01-18 10:00:00+00:00,5669.87475
2016-01-18 11:00:00+00:00,4241.699874999999
2016-01-18 12:00:00+00:00,7188.948499999997
2016-01-18 13:00:00+00:00,7922.782374999999
2016-01-18 14:00:00+00:00,10491.815624999997
2016-01-18 15:00:00+00:00,8122.863124999997
2016-01-18 16:00:00+00:00,4533.093499999999
2016-01-18 17:00:00+00:00,389.9176249999999
2016-01-18 18:00:00+00:00,0.0
2016-01-18 19:00:00+00:00,0.0
2016-01-18 20:00:00+00:00,0.0
2016-01-18 21:00:00+00:00,0.0
2016-01-18 22:00:00+00:00,0.0
2016-01-18 23:00:00+00:00,0.0
2016-01-19 00:00:00+00:00,0.0
2016-01-19 01:00:00+00:00,0.0
2016-01-19 02:00:00+00:00,0.0
2016-01-19 03:00:00+00:00,0.0
2016-01-19 04:00:00+00:00,0.0
2016-01-19 05:00:00+00:00,0.0
2016-01-19 06:00:00+00:00,0.0
2016-01-19 07:00:00+00:00,51.696
2016-01-19 08:00:00+00:00,1691.100125
2016-01-19 09:00:00+00:00,3358.2711249999998
2016-01-19 10:00:00+00:00,3489.12275
2016-01-19 11:00:00+00:00,2509.043
2016-01-19 12:00:00+00:00,8673.593125
2016-01-19 13:00:00+00:00,7634.229000000001
2016-01-19 14:00:00+00:00,8277.82075
2016-01-19 15:00:00+00:00,3468.1837500000024
2016-01-19 16:00:00+00:00,1110.4078749999996
2016-01-19 17:00:00+00:00,17.244999999999997
2016-01-19 18:00:00+00:00,0.0
2016-01-19 19:00:00+00:00,0.0
2016-01-19 20:00:00+00:00,0.0
2016-01-19 21:00:00+00:00,0.0
2016-01-19 22:00:00+00:00,0.0
2016-01-19 23:00:00+00:00,0.0
2016-01-20 00:00:00+00:00,0.0
2016-01-20 01:00:00+00:00,0.0
2016-01-20 02:00:00+00:00,0.0
2016-01-20 03:00:00+00:00,0.0
2016-01-20 04:00:00+00:00,0.0
2016-01-20 05:00:00+00:00,0.0
2016-01-20 06:00:00+00:00,0.0
2016-01-20 07:00:00+00:00,0.0
2016-01-20 08:00:00+00:00,282.833
2016-01-20 09:00:00+00:00,858.11675
2016-01-20 10:00:00+00:00,2815.5192500000003
2016-01-20 11:00:00+00:00,9405.028250000003
2016-01-20 12:00:00+00:00,11461.525500000002
2016-01-20 13:00:00+00:00,11878.9225
2016-01-20 14:00:00+00:00,10223.859750000003
2016-01-20 15:00:00+00:00,7763.235000000001
2016-01-20 16:00:00+00:00,3217.7663749999997
2016-01-20 17:00:00+00:00,264.135125
2016-01-20 18:00:00+00:00,0.0
2016-01-20 19:00:00+00:00,0.0
2016-01-20 20:00:00+00:00,0.0
2016-01-20 21:00:00+00:00,0.0
2016-01-20 22:00:00+00:00,0.0
2016-01-20 23:00:00+00:00,0.0
2016-01-21 00:00:00+00:00,0.0
2016-01-21 01:00:00+00:00,0.0
2016-01-21 02:00:00+00:00,0.0
2016-01-21 03:00:00+00:00,0.0
2016-01-21 04:00:00+00:00,0.0
2016-01-21 05:00:00+00:00,0.0
2016-01-21 06:00:00+00:00,0.0
2016-01-21 07:00:00+00:00,0.0
2016-01-21 08:00:00+00:00,85.904875
2016-01-21 09:00:00+00:00,239.1988750000001
2016-01-21 10:00:00+00:00,721.8653750000001
2016-01-21 11:00:00+00:00,715.95675
2016-01-21 12:00:00+00:00,3934.1122499999988
2016-01-21 13:00:00+00:00,3584.099375000001
2016-01-21 14:00:00+00:00,2941.8261250000005
2016-01-21 15:00:00+00:00,1924.77725
2016-01-21 16:00:00+00:00,1701.5438750000005
2016-01-21 17:00:00+00:00,471.32137499999993
2016-01-21 18:00:00+00:00,0.0
2016-01-21 19:00:00+00:00,0.0
2016-01-21 20:00:00+00:00,0.0
2016-01-21 21:00:00+00:00,0.0
2016-01-21 22:00:00+00:00,0.0
2016-01-21 23:00:00+00:00,0.0
2016-01-22 00:00:00+00:00,0.0
2016-01-22 01:00:00+00:00,0.0
2016-01-22 02:00:00+00:00,0.0
2016-01-22 03:00:00+00:00,0.0
2016-01-22 04:00:00+00:00,0.0
2016-01-22 05:00:00+00:00,0.0
2016-01-22 06:00:00+00:00,0.0
2016-01-22 07:00:00+00:00,0.0
2016-01-22 08:00:00+00:00,315.61662500000006
2016-01-22 09:00:00+00:00,428.92912499999983
2016-01-22 10:00:00+00:00,745.851125
2016-01-22 11:00:00+00:00,2853.723375
2016-01-22 12:00:00+00:00,6748.860374999998
2016-01-22 13:00:00+00:00,9570.423874999997
2016-01-22 14:00:00+00:00,10039.767874999998
2016-01-22 15:00:00+00:00,7906.583374999998
2016-01-22 16:00:00+00:00,4156.6255
2016-01-22 17:00:00+00:00,461.704
2016-01-22 18:00:00+00:00,0.0
2016-01-22 19:00:00+00:00,0.0
2016-01-22 20:00:00+00:00,0.0
2016-01-22 21:00:00+00:00,0.0
2016-01-22 22:00:00+00:00,0.0
2016-01-22 23:00:00+00:00,0.0
2016-01-23 00:00:00+00:00,0.0
2016-01-23 01:00:00+00:00,0.0
2016-01-23 02:00:00+00:00,0.0
2016-01-23 03:00:00+00:00,0.0
2016-01-23 04:00:00+00:00,0.0
2016-01-23 05:00:00+00:00,0.0
2016-01-23 06:00:00+00:00,0.0
2016-01-23 07:00:00+00:00,23.920625
2016-01-23 08:00:00+00:00,2108.9887499999995
2016-01-23 09:00:00+00:00,6363.208625
2016-01-23 10:00:00+00:00,9720.201874999999
2016-01-23 11:00:00+00:00,8807.171
2016-01-23 12:00:00+00:00,8966.09
2016-01-23 13:00:00+00:00,10561.56325
2016-01-23 14:00:00+00:00,8196.549500000003
2016-01-23 15:00:00+00:00,5308.144624999999
2016-01-23 16:00:00+00:00,1934.7999999999997
2016-01-23 17:00:00+00:00,298.135875
2016-01-23 18:00:00+00:00,0.0
2016-01-23 19:00:00+00:00,0.0
2016-01-23 20:00:00+00:00,0.0
2016-01-23 21:00:00+00:00,0.0
2016-01-23 22:00:00+00:00,0.0
2016-01-23 23:00:00+00:00,0.0
2016-01-24 00:00:00+00:00,0.0
2016-01-24 01:00:00+00:00,0.0
2016-01-24 02:00:00+00:00,0.0
2016-01-24 03:00:00+00:00,0.0
2016-01-24 04:00:00+00:00,0.0
2016-01-24 05:00:00+00:00,0.0
2016-01-24 06:00:00+00:00,0.0
2016-01-24 07:00:00+00:00,0.0
2016-01-24 08:00:00+00:00,174.62575
2016-01-24 09:00:00+00:00,902.2455000000001
2016-01-24 10:00:00+00:00,2231.3793749999995
2016-01-24 11:00:00+00:00,2491.9531249999995
2016-01-24 12:00:00+00:00,3080.7383750000004
2016-01-24 13:00:00+00:00,5040.097624999999
2016-01-24 14:00:00+00:00,5121.40425
2016-01-24 15:00:00+00:00,3888.900625
2016-01-24 16:00:00+00:00,2241.2254999999986
2016-01-24 17:00:00+00:00,246.74462500000004
2016-01-24 18:00:00+00:00,0.0
2016-01-24 19:00:00+00:00,0.0
2016-01-24 20:00:00+00:00,0.0
2016-01-24 21:00:00+00:00,0.0
2016-01-24 22:00:00+00:00,0.0
2016-01-24 23:00:00+00:00,0.0
2016-01-25 00:00:00+00:00,0.0
2016-01-25 01:00:00+00:00,0.0
2016-01-25 02:00:00+00:00,0.0
2016-01-25 03:00:00+00:00,0.0
2016-01-25 04:00:00+00:00,0.0
2016-01-25 05:00:00+00:00,0.0
2016-01-25 06:00:00+00:00,0.0
2016-01-25 07:00:00+00:00,6.309374999999999
2016-01-25 08:00:00+00:00,243.66224999999994
2016-01-25 09:00:00+00:00,705.2712499999999
2016-01-25 10:00:00+00:00,3220.643250000002
2016-01-25 11:00:00+00:00,3867.6432500000005
2016-01-25 12:00:00+00:00,3963.8702499999995
2016-01-25 13:00:00+00:00,9711.17
2016-01-25 14:00:00+00:00,6903.963125
2016-01-25 15:00:00+00:00,1125.3255000000001
2016-01-25 16:00:00+00:00,207.59200000000004
2016-01-25 17:00:00+00:00,31.6495
2016-01-25 18:00:00+00:00,0.0
2016-01-25 19:00:00+00:00,0.0
2016-01-25 20:00:00+00:00,0.0
2016-01-25 21:00:00+00:00,0.0
2016-01-25 22:00:00+00:00,0.0
2016-01-25 23:00:00+00:00,0.0
2016-01-26 00:00:00+00:00,0.0
2016-01-26 01:00:00+00:00,0.0
2016-01-26 02:00:00+00:00,0.0
2016-01-26 03:00:00+00:00,0.0
2016-01-26 04:00:00+00:00,0.0
2016-01-26 05:00:00+00:00,0.0
2016-01-26 06:00:00+00:00,0.0
2016-01-26 07:00:00+00:00,118.432875
2016-01-26 08:00:00+00:00,3532.7639999999997
2016-01-26 09:00:00+00:00,7234.8661250000005
2016-01-26 10:00:00+00:00,9886.473124999997
2016-01-26 11:00:00+00:00,11524.620625000001
2016-01-26 12:00:00+00:00,11518.386875000002
2016-01-26 13:00:00+00:00,9790.227124999998
2016-01-26 14:00:00+00:00,6361.053749999999
2016-01-26 15:00:00+00:00,1688.345875
2016-01-26 16:00:00+00:00,779.6833750000001
2016-01-26 17:00:00+00:00,89.99125000000001
2016-01-26 18:00:00+00:00,0.0
2016-01-26 19:00:00+00:00,0.0
2016-01-26 20:00:00+00:00,0.0
2016-01-26 21:00:00+00:00,0.0
2016-01-26 22:00:00+00:00,0.0
2016-01-26 23:00:00+00:00,0.0
2016-01-27 00:00:00+00:00,0.0
2016-01-27 01:00:00+00:00,0.0
2016-01-27 02:00:00+00:00,0.0
2016-01-27 03:00:00+00:00,0.0
2016-01-27 04:00:00+00:00,0.0
